Generation,Fitness
33,0
33,0
33,0
33,0
33,0
33,0
33,-0,03
33,-0,05
33,0
33,-0,03
33,0
33,0
33,-0,02
33,0
33,-0,42
33,0
33,0
33,0
33,0
33,0
33,-0,84
33,-0,08
33,-0,03
33,0
33,-0,02
33,0
33,0
33,-0,96
33,0
33,0
33,0
33,0
33,0
33,0
33,0
33,-0,02
33,-0,78
33,0
33,-0,21
33,-0,04
33,-0,02
33,0
33,0
33,0
33,0
34,0,488844
34,0,5898621
34,0,5679395
34,0,3425626
34,0,6027816
34,0,7540544
34,0,6591783
34,0,5429432
34,0,700184
34,0,6056986
34,0,5809433
34,0,3685308
34,0,6604076
34,0,6081138
34,0,6554645
34,0,6195234
34,0,6496416
34,0,4615912
34,0,5530636
34,0,5816733
34,0,5240571
34,0,3073953
34,0,5245174
34,0,6545165
34,0,3387199
34,0,5065402
34,0,5593047
34,0,5299573
34,0,4576231
34,0,6149193
34,0,6951423
34,0,5551741
34,0,4782534
34,0,609611
34,0,3846197
34,0,4977553
34,0,4700129
34,0,4343277
34,0,5539171
34,0,5763123
34,0,4703022
34,0,4670409
34,0,5176237
34,0,3612945
34,0,451964
34,0,540845
34,0,3375325
34,0,3246839
34,0,5823737
34,0,5038767
34,0,609109
34,0,6614822
34,0,3454473
34,0,6043857
34,0,5999173
34,0,5925128
34,0,6571613
34,0,2943271
34,0,3862926
34,0,5539933
35,-0,07
35,0,01270813
35,0,01478583
35,0
35,-0,02
35,0
35,0,00317657
35,0,02760226
35,0
35,0,004878521
35,-0,09
35,0
35,0
35,-0,02
35,0
35,0,01068234
35,-0,06
35,0
35,0
35,0,02053046
35,-0,03
35,0
35,-0,09
35,-0,09999999
35,0,03452325
35,0,02993876
35,-0,08
35,0
35,-0,04
35,-0,01
35,0
35,0
35,0
35,0,02458632
35,-0,02
35,0
35,0
35,0
35,0
35,0,03906792
35,0
35,-0,09
35,0
35,0
35,0
35,0,006578684
35,0,0005459785
35,-0,01
35,0
35,0,04403448
35,0
35,-0,09999999
35,0
35,0,02125937
35,-0,04
35,0
35,0,00485605
35,0
35,0,00201112
35,0,0134294
36,-0,3217551
36,0,1611447
36,0,1579529
36,-0,1286231
36,0,08967501
36,0,1213135
36,-0,3123158
36,0,04412977
36,-0,07755262
36,-0,1133445
36,0,02055635
36,-0,01673819
36,-0,2661077
36,-0,02402066
36,-0,1793528
36,0,1099668
36,-0,04760474
36,-0,05020093
36,-0,01434723
36,0,2627662
36,0,130361
36,-0,08748449
36,-0,2454044
36,0,3040735
36,-0,6098771
36,-0,09418522
36,0,2087845
36,-0,2181792
36,-0,05951453
36,-0,7202595
36,-0,03340265
36,0,003281616
36,0,1887864
36,0,0935568
36,-0,04056329
36,0,2014226
36,-0,270277
36,0,04203467
36,-0,1149977
36,-0,4189008
36,0,09878226
36,-0,1825505
36,0,09026332
36,0,08076073
36,0,2845961
36,-0,02205488
36,-0,179383
36,0,2706046
36,-0,1321502
36,-0,1410851
36,-0,07364644
36,-0,2882285
36,0,08219852
36,0,1145896
36,-0,1132298
36,-0,2236444
36,0,2332371
36,-0,1205833
36,-0,25527
36,-0,6519129
37,0,7629658
37,0,8097373
37,0,8061817
37,0,8325023
37,0,8047206
37,0,8000261
37,0,8453895
37,0,7990654
37,0,8028378
37,0,8467362
37,0,6420966
37,0,8221215
37,0,8468543
37,0,7214988
37,0,8025068
37,0,8646653
37,0,8224822
37,0,8063131
37,0,7380159
37,0,7544952
37,0,8212343
37,0,8091557
37,0,8373724
37,0,8097994
37,0,7535999
37,0,8720644
37,0,7745426
37,0,8199
37,0,8339067
37,0,8038834
37,0,837319
37,0,7679733
37,0,820363
37,0,8701553
37,0,7870907
37,0,8342714
37,0,8131632
37,0,8253009
37,0,8325562
37,0,8378892
37,0,7693933
37,0,8039588
37,0,6728326
37,0,808729
37,0,8465426
37,0,8327696
37,0,8355146
37,0,7983353
37,0,7520161
37,0,8176418
37,0,9373233
37,0,8261737
37,0,8286178
37,0,833716
37,0,7844462
37,0,7077309
37,0,8033128
37,0,8362104
37,0,8173633
37,0,8262957
38,0,07135171
38,0,09207404
38,0,1933986
38,0,02544183
38,0,01934725
38,0,007808387
38,0,1770036
38,0,06458277
38,0,08325195
38,0,0226748
38,0,03410536
38,0,02847338
38,0,07557273
38,0,001121879
38,0,01781023
38,0
38,0,02685839
38,0,06912935
38,0,05253685
38,0,09775549
38,0
38,0
38,0,03326553
38,0,1064252
38,0,04332894
38,0,06549907
38,0,2884709
38,0,003390431
38,0,02916145
38,0,1173695
38,0,02363425
38,0,03984284
38,0,08151251
38,0,02059329
38,0,02417749
38,0,1846076
38,0,06993979
38,0,136476
38,0
38,0,1463053
38,0,1288088
38,0,1641061
38,0,07227826
38,0,150817
38,0,2362849
38,0,06701177
38,0,0351221
38,0,1037238
38,0,06033945
38,0,03044188
38,0,1068303
38,0
38,0,04340625
38,0,1187916
38,0,01305234
38,0,04097503
38,0,03633517
38,0,02916741
38,0,02528048
38,0,03782022
39,0,4712706
39,0,387833
39,0,3776374
39,0,4953161
39,0,4631227
39,0,4119291
39,0,4396785
39,0,53371
39,0,4577929
39,0,4715651
39,0,4098127
39,0,4593893
39,0,4807609
39,0,4422368
39,0,4410801
39,0,2600741
39,0,4454343
39,0,3949105
39,0,4120717
39,0,4530676
39,0,4806967
39,0,1744429
39,0,4499959
39,0,2793347
39,0,4986184
39,0,5415319
39,0,4409266
39,0,2244331
39,0,4476098
39,0,3919597
39,0,3816802
39,0,4721754
39,0,4825515
39,0,2702119
39,0,4927132
39,0,5343666
39,0,4691891
39,0,391813
39,0,5022357
39,0,4700789
39,0,4373928
39,0,4799677
39,0,4241952
39,0,4585692
39,0,4962181
39,0,2396271
39,0,4437743
39,0,4554717
39,0,4183565
39,0,3712767
39,0,4566408
39,0,2444954
39,0,4270269
39,0,4688145
39,-0,24
39,0,5236951
39,0,4650772
39,0,4786749
39,0,3643134
39,0,4213192
40,0,02615008
40,0,02348099
40,0,05012041
40,0,04640488
40,-0,03
40,-0,02
40,0,02052024
40,-0,02354863
40,-0,02199303
40,-0,02
40,-0,0140538
40,0,01503459
40,-0,02
40,0,002114108
40,-0,01851996
40,-0,02589128
40,0,02407167
40,0,01025531
40,5,110353E-05
40,0,03053459
40,0
40,-0,008657584
40,-0,002434103
40,0,04239294
40,2,393313E-05
40,0,01847109
40,-0,04
40,0,2928787
40,-0,01627275
40,0,02014999
40,0,01692459
40,0,02418337
40,0,03729978
40,-0,02676627
40,-0,007111954
40,-0,03
40,-0,01073609
40,0,07330208
40,-0,01
40,-0,19
40,-0,04
40,0,02583323
40,-0,02
40,-0,02850571
40,0,006558927
40,0,09796405
40,0,03447852
40,0,005756786
40,0,01996419
40,0,004570516
40,0,353744
40,-0,01
40,0,005160762
40,-0,03
40,0,01018449
40,-0,008192737
40,-0,04
40,0
40,-0,001105424
40,0,0215365
41,-0,32
41,-0,6719553
41,-0,465746
41,-0,93
41,0
41,-0,79
41,-0,34
41,-0,8297055
41,-0,69
41,-0,95
41,-1
41,-0,7796075
41,-0,5
41,-0,6190627
41,-0,341287
41,0
41,-0,570012
41,-0,25
41,-0,2896602
41,-0,39
41,-0,965152
41,0
41,-0,6144744
41,-0,9
41,-0,4
41,-0,63
41,-0,51
41,-0,83
41,-0,919283
41,-0,7804404
41,-0,6065431
41,-0,3745069
41,-0,6539083
41,-0,69
41,-0,96
41,-0,8706551
41,-0,36
41,-0,1555718
41,-0,96
41,-0,6
41,-0,36
41,-0,6822143
41,-0,3840073
41,-0,659441
41,-0,74
41,0
41,-0,3905676
41,-0,55
41,-0,6907507
41,-0,4983892
41,-0,3308285
41,-0,94
41,-0,34
41,-0,3
41,-0,48
41,-0,61
41,-0,71
41,0
41,-0,78
41,-0,82
42,0,8970667
42,0,8718648
42,0,8721891
42,0,8820258
42,0,868946
42,0,9212596
42,0,8975303
42,0,8982349
42,0,9111289
42,0,8950046
42,0,9108956
42,0,8831831
42,0,8816513
42,0,9133801
42,0,8946456
42,0,8534967
42,0,9139363
42,0,9092872
42,0,9173856
42,0,904779
42,0,8810263
42,0,8518286
42,0,9213017
42,0,8148983
42,0,883297
42,0,9084288
42,0,9038135
42,0,8840464
42,0,8493602
42,0,9019723
42,0,8864496
42,0,880846
42,0,8714312
42,0,9137566
42,0,8782493
42,0,8306161
42,0,8774777
42,0,9154517
42,0,8862987
42,0,9243833
42,0,9154662
42,0,7787126
42,0,8876809
42,0,8866689
42,0,9079096
42,0,8591748
42,0,9187196
42,0,8918408
42,0,839469
42,0,8763644
42,0,899402
42,0,9090612
42,0,9277527
42,0,8735349
42,0,9109527
42,0,8940585
42,0,739138
42,0,8765755
42,0,8829204
42,0,8737939
43,0,7368374
43,0,6867794
43,0,6851914
43,0,691727
43,0,7123879
43,0,6700608
43,0,6746054
43,0,6736928
43,0,681538
43,0,7522016
43,0,6988472
43,0,6753961
43,0,6679467
43,0,6965327
43,0,6692863
43,0,602329
43,0,6442345
43,0,6474853
43,0,6705705
43,0,7020305
43,0,6744657
43,0,7570839
43,0,6553305
43,0,6948098
43,0,703838
43,0,7048997
43,0,7121778
43,0,5950218
43,0,6742463
43,0,6331993
43,0,6539991
43,0,7116351
43,0,6940542
43,0,7207583
43,0,6664855
43,0,6311656
43,0,6723995
43,0,7169235
43,0,6617429
43,0,6801575
43,0,6917897
43,0,717686
43,0,6234467
43,0,6934403
43,0,6796405
43,0,691801
43,0,6265545
43,0,6134676
43,0,6883261
43,0,7178099
43,0,530964
43,0,7009697
43,0,6508501
43,0,6756088
43,0,6491611
43,0,6560663
43,0,6276469
43,0,7149238
43,0,6546055
43,0,6660725
44,0,6150384
44,0,6377208
44,0,6720451
44,0,6064398
44,0,6483417
44,0,5965492
44,0,6068932
44,0,641108
44,0,5914975
44,0,6078581
44,0,6108773
44,0,5957423
44,0,6128037
44,0,6142755
44,0,6313876
44,0,60195
44,0,6228207
44,0,5195032
44,0,609786
44,0,6685219
44,0,6487093
44,0,6221337
44,0,5896679
44,0,6241046
44,0,6639651
44,0,6509399
44,0,6589547
44,0,6115505
44,0,66852
44,0,6284302
44,0,6313272
44,0,6355858
44,0,6499629
44,0,6029499
44,0,6271733
44,0,635076
44,0,6724693
44,0,646681
44,0,602996
44,0,6648866
44,0,659326
44,0,662318
44,0,6199468
44,0,5997199
44,0,6172136
44,0,650493
44,0,666041
44,0,6118588
44,0,6621255
44,0,634077
44,0,6106823
44,0,604043
44,0,6315401
44,0,6389907
44,0,5993501
44,0,6656126
44,0,6398821
44,0,6310416
44,0,6305043
44,0,6694204
45,-0,49
45,0,004873198
45,-0,2139886
45,0,03555375
45,-0,2
45,0,04555444
45,-0,01
45,-0,1671074
45,-0,18
45,-0,03
45,0,004238945
45,-0,01
45,0,03585176
45,-0,2
45,-0,18
45,-0,46
45,0,07474952
45,0,03982596
45,-0,02
45,-0,17
45,-0,01364591
45,0,009691875
45,-0,02
45,-0,02219823
45,0,05385255
45,-0,01197227
45,-0,6116121
45,-0,02
45,-0,1831617
45,-0,1971893
45,-0,1166111
45,-0,02
45,-0,001984028
45,-0,03
45,-0,165243
45,-0,1381878
45,0,05222719
45,-0,05
45,-0,31
45,-0,19
45,-0,003919203
45,0,0568888
45,-0,01
45,-0,19
45,-0,0235717
45,-0,02
45,-0,18
45,-0,02
45,-0,02209321
45,-0,02
45,-0,2
45,0,004796308
45,-0,1679929
45,0,02854394
45,-0,03
45,-0,45
45,-0,1638099
45,-0,1389819
45,-0,2843318
45,0,04164457
46,0,7749208
46,0,594594
46,0,4277659
46,0,8573561
46,0,6062834
46,0,6682898
46,0,6129735
46,0,7619172
46,0,7096359
46,0,6278586
46,0,5005008
46,0,7410649
46,0,5370406
46,0,6533227
46,0,6468324
46,0,7017537
46,0,7651657
46,0,6872693
46,0,6971021
46,0,6899005
46,0,7293497
46,0,6928684
46,0,8348845
46,0,6172362
46,0,783775
46,0,6538625
46,0,8240423
46,0,675499
46,0,6542844
46,0,4880499
46,0,8346783
46,0,6465721
46,0,6341467
46,0,5150551
46,0,6849523
46,0,6777602
46,0,6706629
46,0,5284134
46,0,7657582
46,0,6820833
46,0,569679
46,0,697036
46,0,7217622
46,0,6544647
46,0,6717471
46,0,7530158
46,0,7776955
46,0,6809413
46,0,7031759
46,0,7334891
46,0,6304777
46,0,5916179
46,0,6477245
46,0,6172314
46,0,8024705
46,0,6470627
46,0,7050236
46,0,6548703
46,0,6049744
46,0,408336
47,0,3633697
47,0,2396207
47,0,2970898
47,0,2702551
47,0,2652297
47,0,2760496
47,0,1852886
47,0,2532098
47,0,3086076
47,0,2835901
47,0,2979828
47,0,3325436
47,0,3176146
47,0,2619709
47,0,2877976
47,0,2405666
47,0,2326245
47,0,2877129
47,0,3437307
47,0,2380453
47,0,2800799
47,0,2899638
47,0,2653745
47,0,2777061
47,0,3230405
47,0,2191096
47,0,2332993
47,0,2298975
47,0,2891005
47,0,2834367
47,0,3315977
47,0,2551265
47,0,2976553
47,0,2239191
47,0,2670505
47,0,2866466
47,0,3316896
47,0,2685661
47,0,3671657
47,0,3481085
47,0,2937453
47,0,2841467
47,0,2828608
47,0,2342495
47,0,3329282
47,0,3434979
47,0,2686624
47,0,2828507
47,0,3240183
47,0,2335031
47,0,3076956
47,0,3119862
47,0,2923514
47,0,2934977
47,0,2376806
47,0,2632296
47,0,2551132
47,0,2591841
47,0,2652478
47,0,2831858
48,0
48,0,02869689
48,0
48,0,2585586
48,0,5327559
48,0
48,0
48,0,09027898
48,0,07230103
48,0,6583626
48,0,5692922
48,-0,66
48,-0,8
48,0,121684
48,0,04907858
48,0,6040039
48,0,5888095
48,-0,74
48,-0,57
48,0,04101872
48,0,04782414
48,0
48,0
48,-0,73
48,0,0713504
48,0
48,0,06206709
48,-0,87
48,0
48,-0,41
48,0
48,0
48,0
48,0,02589264
48,0
48,0
48,-0,66
48,0,729362
48,0,06744266
48,0
48,0,07438493
48,0,5144736
48,-0,62
48,-0,73
48,0,04316735
48,0,09581512
48,0,04086995
48,0
48,0,731978
48,0,06897044
48,0,578124
48,0,5890709
48,0,5585349
48,0
48,-0,7
48,0,06091672
48,0,373176
48,0,5143615
48,0
48,0,3863366
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,-0,17
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
49,0
50,0,4790576
50,0,3909046
50,0,4884034
50,0,3143349
50,-0,01
50,0,2474425
50,0,383191
50,0,3640658
50,0,4762084
50,0,01158042
50,0,3651698
50,0,277843
50,0,4588163
50,0,3955503
50,0,4231624
50,0,4317939
50,0,4955069
50,0,4227128
50,0,3971533
50,0,4646467
50,0,4863335
50,0,3074858
50,0,3244416
50,0,2215429
50,0,3172464
50,0,2120664
50,0,4632234
50,0,002750397
50,0,485414
50,0,2127609
50,0,4302746
50,0,4417077
50,0,241098
50,0
50,0,3663873
50,0,3342384
50,0,4010684
50,0,4326333
50,0,3623951
50,0,4754517
50,0,4369549
50,-0,0384952
50,0,4594016
50,0,2251559
50,0,3686161
50,0,4270089
50,0,1749696
50,0,1289836
50,0,4469123
50,-0,04989225
50,0,3795663
50,0,3415162
50,0,4324008
50,0,4838783
50,0,4631117
50,0,4070888
50,0,4693473
50,0,3928131
50,0,2817494
50,0,4524638
51,-1,05
51,-1,05
51,-1,05
51,-0,44
51,-1,05
51,-0,43
51,-0,41
51,-0,5
51,-0,41
51,-1
51,-0,45
51,-0,49
51,-0,36
51,-1,06
51,-0,41
51,-0,51
51,-0,43
51,-1,05
51,-1,04
51,-1,05
51,-0,51
51,-1,05
51,-0,4
51,-0,43
51,-0,37
51,-1,04
51,-0,38
51,-0,46
51,-0,44
51,-1,05
51,-0,36
51,-0,47
51,-0,36
51,-1,05
51,-1,04
51,-0,4
51,-1,06
51,-1,04
51,-0,43
51,-1,05
51,-0,47
51,-0,43
51,-1,06
51,-1,05
51,-0,39
51,-0,4
51,-0,44
51,-0,42
51,-0,36
51,-0,44
51,-0,41
51,-0,4
51,-0,85
51,-0,37
51,-0,42
51,-0,43
51,-0,43
51,-1,05
51,-1,04
51,-1,06
52,0,07510978
52,-0,07812753
52,-0,7279874
52,0,08380671
52,-0,8815147
52,-0,3738458
52,-0,2870546
52,0,09673861
52,-0,1315597
52,-0,348126
52,-0,03918426
52,-0,41934
52,0,04925509
52,0,7385019
52,-0,9325055
52,-0,2448885
52,-0,230226
52,-0,1486968
52,-0,3443639
52,0,01867935
52,-0,2890291
52,-0,01098762
52,-0,5243708
52,-0,1326857
52,-0,2872197
52,0,3300079
52,-0,1316282
52,-0,5910577
52,-0,1821208
52,0,02556709
52,-0,6989478
52,-0,09744056
52,-0,521253
52,-0,3793196
52,-0,1503307
52,-0,1937392
52,-0,1956042
52,-0,4981887
52,-0,6655304
52,0,2592109
52,-0,6413782
52,-0,05317798
52,-0,5621061
52,0,2793267
52,0,05589522
52,-0,3374397
52,-0,367546
52,-0,5118916
52,-0,1944132
52,0,6416553
52,0,004843339
52,-0,08055918
52,-0,3476249
52,-0,4146602
52,-0,27304
52,-0,1855553
52,-0,6013309
52,-0,8298883
52,-0,368917
52,0,1258471
53,0,1558109
53,0,183024
53,0,1092054
53,0,2018237
53,0,148407
53,0,2492431
53,0,1995331
53,0,1860195
53,0,180053
53,0,1238979
53,0,2775551
53,0,2545415
53,0,1947477
53,0,1568231
53,0,1858261
53,0,1093081
53,0,2340537
53,0,1733805
53,0,2178681
53,0,1245736
53,0,1416329
53,0,1339204
53,0,1216857
53,0,1799046
53,0,227779
53,0,1496303
53,0,3133998
53,0,1435838
53,0,09671752
53,0,1906518
53,0,1396323
53,0,1401708
53,0,2275011
53,0,1878496
53,0,1651999
53,0,1929706
53,0,1485707
53,0,1523529
53,0,1280376
53,0,1171713
53,0,1443985
53,0,2110828
53,0,2046545
53,0,1771317
53,0,1936344
53,0,1392094
53,0,1917847
53,0,2093641
53,0,142868
53,0,165209
53,0,153816
53,0,1880904
53,0,2133801
53,0,3178356
53,0,07879113
53,0,08990932
53,0,1594141
53,0,1244102
53,0,1634734
53,0,1941444
54,0,361171
54,0,3567396
54,0,3044602
54,0,3604387
54,0,3163984
54,0,3692586
54,0,340602
54,0,3078546
54,0,3038796
54,0,4073326
54,0,3451846
54,0,3214596
54,0,3281325
54,0,3321884
54,0,3454397
54,0,3771486
54,0,3307415
54,0,3180104
54,0,3309631
54,0,3456072
54,0,3482422
54,0,3705215
54,0,3039918
54,0,3450151
54,0,3549718
54,0,3326586
54,0,3017524
54,0,3713272
54,0,3174669
54,0,333778
54,0,3455176
54,0,3519451
54,0,3137704
54,0,3063389
54,0,3304837
54,0,3195652
54,0,3781372
54,0,3252404
54,0,3285582
54,0,3458357
54,0,3045415
54,0,3390973
54,0,3277258
54,0,3398399
54,0,2931445
54,0,3315982
54,0,4187838
54,0,3322288
54,0,3464944
54,0,3489907
54,0,2788048
54,0,3559485
54,0,3227571
54,0,3358552
54,0,3443879
54,0,3308563
54,0,3264223
54,0,3718734
54,0,367619
54,0,3308272
55,-0,57
55,0,02213567
55,-0,47
55,0,2344728
55,0,112768
55,0,1166636
55,-0,19
55,-0,69
55,-0,7
55,0,2204766
55,0,1387003
55,-0,6
55,-0,14
55,-0,006243793
55,0,01653457
55,0,1135979
55,0,006122828
55,0,160886
55,-0,09999999
55,-0,01331207
55,0,1425384
55,0,1991678
55,0,007383715
55,-0,03151746
55,0,2106375
55,0,1062418
55,0,1152151
55,0,07316545
55,0,2293192
55,0,06976315
55,0,131243
55,0,1360362
55,0,08634919
55,0,06848531
55,0,2339461
55,0,011558
55,0,2149667
55,-0,56
55,-0,14
55,-0,61
55,0,1319401
55,0,2357932
55,-0,14
55,0,2007048
55,-0,08991875
55,0,1950338
55,0,221943
55,0,1823897
55,0,10678
55,-0,27
55,-0,61
55,-0,71
55,0,2223769
55,-0,03802384
55,0,1806889
55,0,1834219
55,0,1117084
55,0,1777142
55,0,2328088
55,0,1398691
56,0,4851104
56,0,4647545
56,0,4809515
56,0,5877844
56,0,4161949
56,0,4790664
56,0,4579173
56,0,4843294
56,0,6062222
56,0,5806152
56,0,5686036
56,0,5018415
56,0,4129497
56,0,5637912
56,0,5422643
56,0,5830852
56,0,4257632
56,0,5218936
56,0,5645936
56,0,6000996
56,0,4724725
56,0,499858
56,0,4224349
56,0,4712576
56,0,4570872
56,0,489809
56,0,5336012
56,0,4525808
56,0,4694622
56,0,4806616
56,0,4926964
56,0,4787662
56,0,5911989
56,0,512304
56,0,4904405
56,0,5867103
56,0,542643
56,0,4803314
56,0,5594455
56,0,5595987
56,0,5073952
56,0,4859582
56,0,439292
56,0,4846149
56,0,4121931
56,0,4852675
56,0,4628264
56,0,5092158
56,0,4253278
56,0,5398872
56,0,4519899
56,0,4966555
56,0,4641308
56,0,3886456
56,0,5415139
56,0,4930706
56,0,5132991
56,0,6018493
56,0,2333164
56,0,4452977
57,0,2139411
57,0,1062812
57,0,1703743
57,0,2155997
57,0,2460118
57,0,07136464
57,0,2286217
57,0,2420434
57,0,04669076
57,0,04388976
57,0,1058338
57,0,1235367
57,0,2471927
57,0,1053666
57,0,1141968
57,0,1733371
57,0,2586823
57,0,04164564
57,0,171432
57,0,2107969
57,0,2075493
57,0,2120798
57,0,2109179
57,0,1164873
57,0,2068582
57,0,1311178
57,0,05806154
57,0,2133816
57,0,2148839
57,0,2699245
57,0,2095752
57,0,297417
57,0,1868774
57,0,1948452
57,0,2571757
57,0,1152433
57,0,1472546
57,0,2419096
57,0,1292912
57,0,23329
57,0,1644374
57,0,1207731
57,0,199241
57,0,07348245
57,0,08436668
57,0,2138281
57,0,2672406
57,0,2098325
57,0,217453
57,0,1900155
57,0,1966662
57,0,1975129
57,0,1774875
57,0,2022169
57,0,1801823
57,0,1972201
57,0,1252012
57,0,2267519
57,0,1604604
57,0,225288
58,0,6748837
58,0,6676358
58,0,6923977
58,0,6867123
58,0,691003
58,0,7093037
58,0,7764219
58,0,6783977
58,0,6435363
58,0,66448
58,0,6587578
58,0,6717175
58,0,7409751
58,0,6530876
58,0,6744238
58,0,7094783
58,0,7221878
58,0,7191002
58,0,6493841
58,0,6646391
58,0,6480244
58,0,6858461
58,0,6647898
58,0,7292923
58,0,6856203
58,0,6785761
58,0,6725231
58,0,6290768
58,0,7261877
58,0,6810237
58,0,7795022
58,0,6286969
58,0,6778161
58,0,7255421
58,0,6746574
58,0,7005801
58,0,6652161
58,0,6483109
58,0,7113843
58,0,7335693
58,0,6732345
58,0,6424364
58,0,7022978
58,0,6434612
58,0,6642947
58,0,6895771
58,0,7312234
58,0,6961585
58,0,6773531
58,0,6975359
58,0,7146877
58,0,6343245
58,0,7000928
58,0,6623588
58,0,692959
58,0,6948867
58,0,6610585
58,0,6309093
58,0,7273265
58,0,6704313
59,0,5868942
59,0,6350148
59,0,6152493
59,0,5526443
59,0,4457369
59,0,6560683
59,0,1858147
59,0,5756992
59,0,6304766
59,0,3885951
59,0,6069542
59,0,6614349
59,0,6330651
59,0,5432966
59,0,6442949
59,0,5531719
59,0,7013798
59,0,5165428
59,0,5123491
59,0,4739497
59,0,5946944
59,0,6221864
59,0,7008407
59,0,6470218
59,0,5014062
59,0,6489111
59,0,5543041
59,0,6197404
59,0,6445407
59,0,705786
59,0,5990875
59,0,662612
59,0,7989311
59,0,617095
59,0,6517416
59,0,6016936
59,0,6527824
59,0,5996636
59,0,5516119
59,0,4739254
59,0,71213
59,0,5808039
59,0,4843962
59,0,5543053
59,0,6346574
59,0,5025676
59,0,690074
59,0,6819199
59,0,6330819
59,0,536219
59,0,5897368
59,0,4792901
59,0,6860526
59,0,8003525
59,0,3032083
59,0,2796906
59,0,5582631
59,0,5411123
59,0,5620024
59,0,5771482
60,-0,8894354
60,0,02663183
60,-0,9050946
60,-0,9584124
60,-0,9418647
60,-0,9476106
60,-0,9454649
60,0,02285624
60,-0,9200821
60,-0,9293249
60,-0,9458808
60,-0,9457273
60,-0,9588684
60,-0,9376078
60,-0,9484342
60,-0,9457437
60,-0,04376752
60,-0,9485883
60,-0,936529
60,-0,8816581
60,-0,9492109
60,0,01528418
60,-0,9452049
60,-0,9569
60,-0,8851237
60,-0,947184
60,-0,9460369
60,-0,9448743
60,-0,9045159
60,-0,9490764
60,-0,9335569
60,-0,9462398
60,-0,9468727
60,-0,883336
60,-0,9440612
60,-0,9463649
60,-0,9546872
60,-0,9458639
60,-0,9481877
60,-0,9284243
60,-0,8891435
60,-0,9177386
60,-0,9568857
60,-0,9323527
60,-0,8735849
60,-0,9098427
60,-0,947186
60,-0,9478769
60,-0,9547026
60,-0,4672121
60,-0,4632794
60,-0,9008462
60,-0,9469161
60,-0,945581
60,-0,9069377
60,-0,8068852
60,-0,9422343
60,-0,9305936
60,-0,9464454
60,-0,9474208
61,0,3658854
61,0,3887263
61,0,3608808
61,0,3591589
61,0,3556182
61,0,3577079
61,0,3527916
61,0,368426
61,0,4104273
61,0,4220809
61,0,4193717
61,0,3847416
61,0,3853434
61,0,3386543
61,0,4198408
61,0,3483723
61,0,4181476
61,0,3700435
61,0,3959689
61,0,348053
61,0,3513735
61,0,3717956
61,0,3876444
61,0,4103396
61,0,3982686
61,0,3811105
61,0,3831195
61,0,3842008
61,0,3756312
61,0,4123958
61,0,3529961
61,0,3827575
61,0,3556574
61,0,3946999
61,0,3256694
61,0,3538339
61,0,362268
61,0,4033528
61,0,406198
61,0,3573527
61,0,3554451
61,0,3746343
61,0,3904181
61,0,336794
61,0,3467374
61,0,3496165
61,0,4156571
61,0,3935013
61,0,4117916
61,0,4094204
61,0,4162961
61,0,3696949
61,0,411122
61,0,401122
61,0,3629805
61,0,4196538
61,0,4164437
61,0,3551052
61,0,3799756
61,0,3968755
62,0,320389
62,0,3333207
62,0,3336779
62,0,2779963
62,0,2857192
62,0,5595342
62,0,4025578
62,0,2857164
62,0,4335997
62,0,3083494
62,0,3500837
62,0,3964673
62,0,2347828
62,0,2597408
62,0,3892978
62,0,3253855
62,0,2534214
62,0,4165578
62,0,3463466
62,0,2032245
62,0,2858682
62,0,2765549
62,0,3005666
62,0,3269937
62,0,2844036
62,0,2604169
62,0,3675003
62,0,3215365
62,0,2569201
62,0,2753094
62,0,3646513
62,0,2417278
62,0,3252686
62,0,266834
62,0,3305818
62,0,2601869
62,0,2905981
62,0,2788037
62,0,3634909
62,0,4073289
62,0,2614716
62,0,2924432
62,0,3278455
62,0,219532
62,0,3897846
62,0,2855783
62,0,3030015
62,0,2788453
62,0,2962744
62,0,2532378
62,0,3109796
62,0,2746127
62,0,2777173
62,0,3507448
62,0,3372049
62,0,3247848
62,0,3613909
62,0,2424186
62,0,3716862
62,0,3577728
63,0,0380972
63,0
63,0,09529144
63,0,07358605
63,0,07766753
63,0,05676383
63,0,01386487
63,0
63,0,04015398
63,0,06476712
63,0,09082222
63,0,07862264
63,0,06627411
63,0,02826309
63,0,06199402
63,0,03784347
63,0
63,0,1216609
63,0,06141126
63,0,04080772
63,0,1126654
63,0,09130406
63,0,009286284
63,0,03863198
63,0,08295327
63,0,04583013
63,0,1129423
63,0,0848462
63,0,122764
63,0,005783379
63,0,2950161
63,0,07663727
63,0,07789505
63,0,05129594
63,0,04094511
63,0,09682
63,0,1076164
63,0,05236495
63,0,05801755
63,0,1101969
63,0,2565882
63,0
63,0,06295043
63,0,01233268
63,0,07925308
63,0
63,0
63,0,04622
63,0,09835607
63,0,1878011
63,0,06175208
63,0,08209807
63,0,1109604
